FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
AGEY12Y13MCE,63450,63450,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63451,63451,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63452,63452,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63460,63460,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63461,63461,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63462,63462,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63470,63470,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63471,63471,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63472,63472,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63480,63480,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63481,63481,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63482,63482,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63490,63490,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63491,63491,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63492,63492,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63500,63500,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63501,63501,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63502,63502,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63510,63510,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63511,63511,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63512,63512,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63520,63520,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63521,63521,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63522,63522,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63530,63530,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63531,63531,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63532,63532,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63540,63540,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63541,63541,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63542,63542,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63550,63550,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63551,63551,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63552,63552,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63560,63560,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63561,63561,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63562,63562,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63570,63570,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63571,63571,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63572,63572,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63580,63580,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63581,63581,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63582,63582,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63590,63590,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63591,63591,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63592,63592,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63600,63600,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63601,63601,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63602,63602,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63610,63610,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63611,63611,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63612,63612,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63620,63620,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63621,63621,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63622,63622,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
